 tap phi Keff_per_unit(Joules) layer realisation phi_cut -phi_cut nomber_total number_cuts number+
          11  0.602500796       2.99277971E-08           8           1              NaN  0.602500796       863.000000       0.00000000       0.00000000    
          11  0.588968933       3.35098207E-08           9           1  0.715662003      0.565182507       817.000000       10.0000000       53.0000000    
          12  0.679221809       1.64530771E-08           1           1  0.722304761      0.643665552       909.000000       411.000000       0.00000000    
          12  0.709508240       1.58637903E-08           2           1  0.721297741      0.637309670       919.000000       790.000000       0.00000000    
          12  0.700517714       1.74213319E-08           3           1  0.721125901      0.647853434       1312.00000       943.000000       0.00000000    
          12  0.639359713       2.02161754E-08           4           1  0.716982841      0.618882000       824.000000       172.000000       0.00000000    
          12  0.593902171       2.24073293E-08           5           1              NaN  0.593902171       823.000000       0.00000000       0.00000000    
          12  0.591526747       2.47099923E-08           6           1  0.703087211      0.591396511       858.000000       1.00000000       0.00000000    
          12  0.594517946       2.73427609E-08           7           1  0.710072935      0.594382167       852.000000       1.00000000       0.00000000    
          12  0.600531340       3.08388657E-08           8           1              NaN  0.600531340       856.000000       0.00000000       0.00000000    
          12  0.594422877       3.42624737E-08           9           1  0.714464962      0.563905418       812.000000       15.0000000       65.0000000    
          13  0.679074407       1.65316365E-08           1           1  0.722229540      0.643944800       907.000000       407.000000       0.00000000    
          13  0.710551262       1.62441367E-08           2           1  0.721293151      0.634979844       916.000000       802.000000       0.00000000    
          13  0.702026784       1.76658883E-08           3           1  0.721193433      0.645222545       1312.00000       981.000000       0.00000000    
          13  0.643846393       2.05973585E-08           4           1  0.717485666      0.620812356       831.000000       198.000000       0.00000000    
          13  0.596945047       2.22547225E-08           5           1  0.711151600      0.596393228       832.000000       4.00000000       0.00000000    
          13  0.590301812       2.49318575E-08           6           1              NaN  0.590301812       851.000000       0.00000000       0.00000000    
          13  0.595367432       2.81040293E-08           7           1              NaN  0.595367432       862.000000       0.00000000       0.00000000    
          13  0.597916007       3.12944586E-08           8           1  0.700575829      0.597795784       855.000000       1.00000000       0.00000000    
          13  0.595451176       3.49918530E-08           9           1  0.714957535      0.563227594       809.000000       12.0000000       72.0000000    
          14  0.679475129       1.63731286E-08           1           1  0.722265601      0.643915892       910.000000       413.000000       0.00000000    
          14  0.709701657       1.62088849E-08           2           1  0.721162796      0.637207389       914.000000       788.000000       1.00000000    
          14  0.700438201       1.69094871E-08           3           1  0.720860898      0.648281336       1322.00000       950.000000       0.00000000    
          14  0.645941973       1.93253644E-08           4           1  0.719961524      0.622204363       836.000000       203.000000       0.00000000    
          14  0.596057057       2.12012434E-08           5           1  0.714401364      0.594742119       819.000000       9.00000000       0.00000000    
          14  0.588304341       2.34101094E-08           6           1              NaN  0.588304341       851.000000       0.00000000       0.00000000    
          14  0.595403075       2.66147246E-08           7           1  0.704342961      0.595276237       860.000000       1.00000000       0.00000000    
          14  0.601694167       3.00870333E-08           8           1              NaN  0.601694167       844.000000       0.00000000       0.00000000    
          14  0.592323065       3.48985978E-08           9           1  0.717005730      0.561956048       816.000000       12.0000000       67.0000000    
          15  0.679477692       1.64621028E-08           1           1  0.722294867      0.644039273       912.000000       413.000000       0.00000000    
          15  0.709503710       1.61681797E-08           2           1  0.721100748      0.639106572       912.000000       783.000000       0.00000000    
          15  0.700578690       1.70367507E-08           3           1  0.720927596      0.644690871       1315.00000       964.000000       0.00000000    
          15  0.646227896       2.03840624E-08           4           1  0.718358994      0.620982170       837.000000       217.000000       0.00000000    
          15  0.594210565       2.22768097E-08           5           1  0.709677577      0.592786849       821.000000       10.0000000       0.00000000    
          15  0.591993868       2.45040077E-08           6           1              NaN  0.591993868       841.000000       0.00000000       0.00000000    
          15  0.596000195       2.71780429E-08           7           1              NaN  0.596000195       857.000000       0.00000000       0.00000000    
          15  0.598267674       3.01802494E-08           8           1              NaN  0.598267674       870.000000       0.00000000       0.00000000    
          15  0.595760167       3.38941994E-08           9           1  0.720627546      0.564545155       812.000000       11.0000000       70.0000000    
          16  0.678704679       1.58531055E-08           1           1  0.721868396      0.643692970       911.000000       408.000000       0.00000000    
          16  0.709687710       1.59516507E-08           2           1  0.720992804      0.637872517       910.000000       785.000000       1.00000000    
          16  0.701949775       1.69524306E-08           3           1  0.720731258      0.643674672       1317.00000       996.000000       0.00000000    
          16  0.649246693       1.96560990E-08           4           1  0.719018757      0.624007940       847.000000       225.000000       0.00000000    
          16  0.592077851       2.18917631E-08           5           1  0.708612084      0.591362000       819.000000       5.00000000       0.00000000    
          16  0.592452228       2.38321647E-08           6           1              NaN  0.592452228       855.000000       0.00000000       0.00000000    
          16  0.594239295       2.64210556E-08           7           1              NaN  0.594239295       852.000000       0.00000000       0.00000000    
          16  0.600786328       3.04909200E-08           8           1              NaN  0.600786328       873.000000       0.00000000       0.00000000    
          16  0.590627253       3.40681616E-08           9           1  0.723328590      0.563000381       801.000000       12.0000000       61.0000000    
          17  0.679282904       1.62012661E-08           1           1  0.722134113      0.643831134       910.000000       412.000000       0.00000000    
          17  0.709902287       1.58291922E-08           2           1  0.721043468      0.637161970       911.000000       790.000000       0.00000000    
          17  0.702214837       1.70135870E-08           3           1  0.721469283      0.643682003       1313.00000       988.000000       0.00000000    
          17  0.653949261       2.02332355E-08           4           1  0.718965352      0.626193285       859.000000       257.000000       0.00000000    
          17  0.592721581       2.21476100E-08           5           1  0.711240649      0.591256559       819.000000       10.0000000       0.00000000    
          17  0.591839731       2.39913671E-08           6           1              NaN  0.591839731       859.000000       0.00000000       0.00000000    
          17  0.595320225       2.67923159E-08           7           1  0.703750670      0.595193803       859.000000       1.00000000       0.00000000    
          17  0.599359393       3.03026120E-08           8           1              NaN  0.599359393       857.000000       0.00000000       0.00000000    
          17  0.589437485       3.42504300E-08           9           1  0.718671322      0.561717749       808.000000       19.0000000       50.0000000    
          18  0.679750800       1.61087943E-08           1           1  0.722194731      0.643995643       912.000000       417.000000       0.00000000    
          18  0.710499048       1.57166919E-08           2           1  0.721213043      0.634061694       911.000000       799.000000       0.00000000    
          18  0.703135788       1.69282863E-08           3           1  0.720879912      0.644708455       1305.00000       1001.00000       0.00000000    
          18  0.652267396       1.92503880E-08           4           1  0.717419088      0.629570007       867.000000       224.000000       0.00000000    
          18  0.595833540       2.21670753E-08           5           1  0.707782269      0.595417917       811.000000       3.00000000       0.00000000    
          18  0.592918217       2.48191743E-08           6           1              NaN  0.592918217       868.000000       0.00000000       0.00000000    
          18  0.594863474       2.70624589E-08           7           1              NaN  0.594863474       851.000000       0.00000000       0.00000000    
          18  0.599239767       2.95613649E-08           8           1              NaN  0.599239767       857.000000       0.00000000       0.00000000    
          18  0.584755361       3.35261667E-08           9           1  0.722067058      0.557314634       813.000000       11.0000000       62.0000000    
          19  0.680312037       1.58173794E-08           1           1  0.722381055      0.644899309       908.000000       415.000000       0.00000000    
          19  0.710588932       1.58367808E-08           2           1  0.721080482      0.635553718       913.000000       801.000000       0.00000000    
          19  0.702106893       1.66886576E-08           3           1  0.721164048      0.642776966       1308.00000       990.000000       0.00000000    
          19  0.651981115       1.90625649E-08           4           1  0.716098189      0.630642354       853.000000       213.000000       0.00000000    
          19  0.596686780       2.07932036E-08           5           1  0.704866588      0.596422017       819.000000       2.00000000       0.00000000    
          19  0.595328927       2.28925572E-08           6           1              NaN  0.595328927       855.000000       0.00000000       0.00000000    
          19  0.597312629       2.56558561E-08           7           1              NaN  0.597312629       873.000000       0.00000000       0.00000000    
          19  0.598813415       2.90131723E-08           8           1              NaN  0.598813415       862.000000       0.00000000       0.00000000    
          19  0.579536378       3.31343415E-08           9           1  0.722530961      0.555716157       800.000000       14.0000000       53.0000000    
          20  0.679697633       1.62391487E-08           1           1  0.722701907      0.644311726       911.000000       410.000000       1.00000000    
          20  0.711138368       1.61187295E-08           2           1  0.721381485      0.638711095       912.000000       799.000000       0.00000000    
          20  0.702308893       1.71290253E-08           3           1  0.721437633      0.644044399       1319.00000       993.000000       0.00000000    
          20  0.645335734       1.98452863E-08           4           1  0.709933281      0.631413698       846.000000       150.000000       0.00000000    
          20  0.597825229       2.11670628E-08           5           1  0.711141288      0.597412646       827.000000       3.00000000       0.00000000    
          20  0.591632843       2.38056330E-08           6           1              NaN  0.591632843       846.000000       0.00000000       0.00000000    
          20  0.597793400       2.62571866E-08           7           1  0.703936994      0.597670138       862.000000       1.00000000       0.00000000    
          20  0.597369015       2.89398567E-08           8           1              NaN  0.597369015       868.000000       0.00000000       0.00000000    
          20  0.586322546       3.29340928E-08           9           1  0.724306345      0.561792552       809.000000       11.0000000       58.0000000    
          21  0.679380894       1.59529225E-08           1           1  0.722528458      0.643827856       912.000000       412.000000       0.00000000    
          21  0.710935831       1.59838898E-08           2           1  0.721343279      0.642985642       911.000000       790.000000       0.00000000    
          21  0.702101469       1.70674674E-08           3           1  0.721229613      0.643658161       1317.00000       991.000000       1.00000000    
          21  0.640179515       1.92642275E-08           4           1  0.710030794      0.629211187       840.000000       114.000000       0.00000000    
          21  0.597625375       2.11340545E-08           5           1  0.708011866      0.597356200       822.000000       2.00000000       0.00000000    
          21  0.592846692       2.32263933E-08           6           1              NaN  0.592846692       861.000000       0.00000000       0.00000000    
          21  0.598280787       2.59216417E-08           7           1  0.706104934      0.598155737       863.000000       1.00000000       0.00000000    
          21  0.598167300       2.86093940E-08           8           1              NaN  0.598167300       855.000000       0.00000000       0.00000000    
          21  0.582216680       3.25132774E-08           9           1  0.719053090      0.552914381       793.000000       8.00000000       59.0000000    
          22  0.678306758       1.61439093E-08           1           1  0.722003579      0.642775655       912.000000       409.000000       0.00000000    
          22  0.710375249       1.60740647E-08           2           1  0.721095800      0.642551124       914.000000       788.000000       1.00000000    
          22  0.701481938       1.74395876E-08           3           1  0.721098244      0.643870413       1311.00000       978.000000       0.00000000    
          22  0.643120766       1.99705248E-08           4           1  0.714172363      0.628950775       848.000000       141.000000       0.00000000    
          22  0.597292662       2.20800196E-08           5           1  0.707945049      0.596336365       817.000000       7.00000000       0.00000000    
          22  0.592784345       2.48718184E-08           6           1  0.701365352      0.592656314       849.000000       1.00000000       0.00000000    
          22  0.600031376       2.71166520E-08           7           1              NaN  0.600031376       868.000000       0.00000000       0.00000000    
          22  0.598060131       3.05863139E-08           8           1              NaN  0.598060131       875.000000       0.00000000       0.00000000    
          22  0.581343293       3.36596564E-08           9           1  0.721212089      0.555134714       792.000000       12.0000000       53.0000000    
          23  0.678561151       1.63674621E-08           1           1  0.722002745      0.642676592       913.000000       413.000000       0.00000000    
          23  0.710175991       1.61165765E-08           2           1  0.721134901      0.638766468       917.000000       795.000000       0.00000000    
          23  0.701923490       1.69133276E-08           3           1  0.721129954      0.642807066       1309.00000       988.000000       0.00000000    
          23  0.641134441       2.00728874E-08           4           1  0.708236277      0.630394280       848.000000       117.000000       0.00000000    
          23  0.600023866       2.17838902E-08           5           1  0.706839085      0.599099696       816.000000       7.00000000       0.00000000    
          23  0.594701707       2.33557991E-08           6           1              NaN  0.594701707       864.000000       0.00000000       0.00000000    
          23  0.600578725       2.56186112E-08           7           1              NaN  0.600578725       869.000000       0.00000000       0.00000000    
          23  0.598119438       2.95004607E-08           8           1              NaN  0.598119438       865.000000       0.00000000       0.00000000    
          23  0.586514473       3.42260158E-08           9           1  0.712879181      0.562255502       805.000000       10.0000000       56.0000000    
          24  0.678303957       1.62657763E-08           1           1  0.722212493      0.642671764       913.000000       409.000000       0.00000000    
          24  0.709990323       1.60734022E-08           2           1  0.721269250      0.640407324       916.000000       787.000000       1.00000000    
          24  0.702783346       1.71537060E-08           3           1  0.720632255      0.646590173       1315.00000       998.000000       0.00000000    
          24  0.645280600       1.96661727E-08           4           1  0.710154831      0.631539047       841.000000       147.000000       0.00000000    
          24  0.598816097       2.17011351E-08           5           1  0.709347904      0.596919715       830.000000       14.0000000       0.00000000    
          24  0.594530165       2.39867717E-08           6           1              NaN  0.594530165       850.000000       0.00000000       0.00000000    
          24  0.595130146       2.68254574E-08           7           1              NaN  0.595130146       852.000000       0.00000000       0.00000000    
          24  0.595883787       2.98598728E-08           8           1              NaN  0.595883787       873.000000       0.00000000       0.00000000    
          24  0.585576117       3.36280834E-08           9           1  0.714208364      0.558678567       798.000000       9.00000000       61.0000000    
          25  0.677671194       1.61616427E-08           1           1  0.721808195      0.641817451       913.000000       408.000000       1.00000000    
          25  0.709703445       1.60442699E-08           2           1  0.721165776      0.636583328       915.000000       791.000000       0.00000000    
          25  0.703598142       1.76836288E-08           3           1  0.720880508      0.647500813       1312.00000       1003.00000       0.00000000    
          25  0.640093923       2.06010373E-08           4           1  0.707903981      0.630747259       842.000000       102.000000       0.00000000    
          25  0.601470888       2.20885266E-08           5           1  0.717349946      0.597415328       828.000000       28.0000000       0.00000000    
          25  0.595800996       2.46736853E-08           6           1              NaN  0.595800996       863.000000       0.00000000       0.00000000    
          25  0.597445726       2.68842264E-08           7           1  0.703035593      0.597322404       857.000000       1.00000000       0.00000000    
          25  0.600092411       3.01192919E-08           8           1              NaN  0.600092411       862.000000       0.00000000       0.00000000    
          25  0.592588782       3.39890285E-08           9           1  0.723259151      0.565245986       810.000000       10.0000000       64.0000000    
          26  0.678327858       1.59045985E-08           1           1  0.722048461      0.643247247       912.000000       406.000000       0.00000000    
          26  0.709840715       1.57533453E-08           2           1  0.721115112      0.631794035       919.000000       803.000000       0.00000000    
          26  0.703599989       1.73906631E-08           3           1  0.720972180      0.646503448       1316.00000       1009.00000       0.00000000    
          26  0.642746806       2.05128217E-08           4           1  0.709742844      0.631626844       843.000000       120.000000       0.00000000    
          26  0.598945439       2.20707008E-08           5           1  0.707174420      0.598005474       813.000000       7.00000000       0.00000000    
          26  0.591234565       2.46903777E-08           6           1              NaN  0.591234565       873.000000       0.00000000       0.00000000    
          26  0.596281528       2.72523195E-08           7           1  0.700182140      0.596158862       848.000000       1.00000000       0.00000000    
          26  0.599582136       3.04992973E-08           8           1              NaN  0.599582136       863.000000       0.00000000       0.00000000    
          26  0.597423971       3.40878721E-08           9           1  0.717401981      0.563024580       812.000000       10.0000000       73.0000000    
          27  0.678470433       1.63042966E-08           1           1  0.722122371      0.643358350       913.000000       407.000000       0.00000000    
          27  0.709196687       1.60885332E-08           2           1  0.721445739      0.640724123       916.000000       777.000000       0.00000000    
          27  0.703579724       1.71547239E-08           3           1  0.720736146      0.647792935       1318.00000       1008.00000       0.00000000    
          27  0.646802545       1.92753866E-08           4           1  0.715208113      0.624540985       839.000000       206.000000       0.00000000    
          27  0.603198588       2.07797139E-08           5           1  0.708191514      0.600735903       829.000000       19.0000000       0.00000000    
          27  0.592352748       2.34792168E-08           6           1              NaN  0.592352748       866.000000       0.00000000       0.00000000    
          27  0.596336126       2.62312518E-08           7           1  0.700127423      0.596215010       858.000000       1.00000000       0.00000000    
          27  0.600203991       2.98144194E-08           8           1  0.713085890      0.599806070       854.000000       3.00000000       0.00000000    
          27  0.585637987       3.33696697E-08           9           1  0.713517666      0.559907198       811.000000       12.0000000       58.0000000    
          28  0.678016722       1.57101763E-08           1           1  0.721728861      0.643407583       912.000000       403.000000       0.00000000    
          28  0.708535671       1.55506221E-08           2           1  0.720557690      0.637485087       919.000000       786.000000       0.00000000    
          28  0.702459514       1.66958340E-08           3           1  0.720903873      0.647575080       1308.00000       979.000000       0.00000000    
          28  0.653418601       2.01083008E-08           4           1  0.718110204      0.625108838       864.000000       263.000000       0.00000000    
          28  0.603650272       2.17481286E-08           5           1  0.707301915      0.602118492       824.000000       12.0000000       0.00000000    
          28  0.591310143       2.43584637E-08           6           1              NaN  0.591310143       857.000000       0.00000000       0.00000000    
          28  0.595026970       2.69793361E-08           7           1              NaN  0.595026970       854.000000       0.00000000       0.00000000    
          28  0.595431209       3.07853973E-08           8           1              NaN  0.595431209       865.000000       0.00000000       0.00000000    
          28  0.586447895       3.37801005E-08           9           1  0.714717209      0.558910072       793.000000       11.0000000       60.0000000    
          29  0.677420080       1.63000564E-08           1           1  0.721966565      0.642426312       912.000000       400.000000       1.00000000    
          29  0.708870292       1.60099649E-08           2           1  0.721252739      0.641291022       917.000000       775.000000       0.00000000    
          29  0.701582670       1.68271477E-08           3           1  0.720252573      0.646139979       1306.00000       977.000000       0.00000000    
          29  0.656155467       1.98123526E-08           4           1  0.720644951      0.621953011       857.000000       297.000000       0.00000000    
          29  0.603770673       2.17693916E-08           5           1  0.712129712      0.600975156       835.000000       21.0000000       0.00000000    
          29  0.594620168       2.35800766E-08           6           1              NaN  0.594620168       856.000000       0.00000000       0.00000000    
          29  0.595026553       2.59144155E-08           7           1              NaN  0.595026553       860.000000       0.00000000       0.00000000    
          29  0.598131061       2.94679374E-08           8           1              NaN  0.598131061       873.000000       0.00000000       0.00000000    
          29  0.584299862       3.34863159E-08           9           1  0.724275053      0.557234883       805.000000       11.0000000       58.0000000    
          30  0.677548170       1.60110609E-08           1           1  0.722328782      0.643639266       912.000000       393.000000       0.00000000    
          30  0.706709802       1.58991700E-08           2           1  0.720929205      0.644841492       915.000000       744.000000       0.00000000    
          30  0.699838579       1.67176513E-08           3           1  0.720651209      0.642438829       1304.00000       957.000000       0.00000000    
          30  0.658985198       1.95583194E-08           4           1  0.720363736      0.622880459       864.000000       320.000000       0.00000000    
